id,order_id,product_id,quantity,id,customer_id,employee_id,date,shipper_id,id,name,contact,address,city,postal_code,country,employee_id,last_name,first_name,birthdate,photo,notes,id,name,phone,id,name,supplier_id,category_id,unit,price,id,name,description,id,name,contact,address,city,postal_code,country,phone
227,10333,14,10,10333,87,5,1996-10-18,3,87,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",3,"Federal Shipping","(503) 555-9931",14,Tofu,6,7,"40 - 100 g pkgs.",23.25,7,Produce,"Dried fruit and bean curd",6,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",Osaka,545,Japan,"(06) 431-7877"
228,10333,21,10,10333,87,5,1996-10-18,3,87,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",3,"Federal Shipping","(503) 555-9931",21,"Sir Rodneys Scones",8,3,"24 pkgs. x 4 pieces",10.00,3,Confections,"Desserts, candies, and sweet breads",8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448"
229,10333,71,40,10333,87,5,1996-10-18,3,87,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",3,"Federal Shipping","(503) 555-9931",71,Flotemysost,15,4,"10 - 500 g pkgs.",21.50,4,"Dairy Products",Cheeses,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010
237,10337,23,40,10337,25,4,1996-10-24,3,25,Frankenversand,"Peter Franken","Berliner Platz 43",Munchen,80805,Germany,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",23,Tunnbrod,9,5,"12 - 250 g pkgs.",9.00,5,Grains/Cereals,"Breads, crackers, pasta, and cereal",9,"PB Knackebrod AB","Lars Peterson","Kaloadagatan 13",Goteborg,"S-345 67",Sweden,"031-987 65 43"
238,10337,26,24,10337,25,4,1996-10-24,3,25,Frankenversand,"Peter Franken","Berliner Platz 43",Munchen,80805,Germany,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",26,"Gumbar Gummibarchen",11,3,"100 - 250 g bags",31.23,3,Confections,"Desserts, candies, and sweet breads",11,"Heli Susswaren GmbH and Co. KG","Petra Winkler","Tiergartenstrasse 5",Berlin,10785,Germany,"(010) 9984510"
239,10337,36,20,10337,25,4,1996-10-24,3,25,Frankenversand,"Peter Franken","Berliner Platz 43",Munchen,80805,Germany,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",36,"Inlagd Sill",17,8,"24 - 250 g jars",19.00,8,Seafood,"Seaweed and fish",17,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",Stockholm,"S-123 45",Sweden,"08-123 45 67"
240,10337,37,28,10337,25,4,1996-10-24,3,25,Frankenversand,"Peter Franken","Berliner Platz 43",Munchen,80805,Germany,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",37,"Gravad lax",17,8,"12 - 500 g pkgs.",26.00,8,Seafood,"Seaweed and fish",17,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",Stockholm,"S-123 45",Sweden,"08-123 45 67"
241,10337,72,25,10337,25,4,1996-10-24,3,25,Frankenversand,"Peter Franken","Berliner Platz 43",Munchen,80805,Germany,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",72,"Mozzarella di Giovanni",14,4,"24 - 200 g pkgs.",34.80,4,"Dairy Products",Cheeses,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323"
242,10338,17,20,10338,55,4,1996-10-25,3,55,"Old World Delicatessen","Rene Phillips","2743 Bering St.",Anchorage,99508,USA,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",17,"Alice Mutton",7,6,"20 - 1 kg tins",39.00,6,Meat/Poultry,"Prepared meats",7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343"
243,10338,30,15,10338,55,4,1996-10-25,3,55,"Old World Delicatessen","Rene Phillips","2743 Bering St.",Anchorage,99508,USA,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",30,"Nord-Ost Matjeshering",13,8,"10 - 200 g glasses",25.89,8,Seafood,"Seaweed and fish",13,"Nord-Ost-Fisch Handelsgesellschaft mbH","Sven Petersen","Frahmredder 112a",Cuxhaven,27478,Germany,"(04721) 8713"
250,10341,33,8,10341,73,7,1996-10-29,3,73,"Simons bistro","Jytte Petersen","Vinbaltet 34",Kobenhavn,1734,Denmark,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",3,"Federal Shipping","(503) 555-9931",33,Geitost,15,4,"500 g",2.50,4,"Dairy Products",Cheeses,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010
251,10341,59,9,10341,73,7,1996-10-29,3,73,"Simons bistro","Jytte Petersen","Vinbaltet 34",Kobenhavn,1734,Denmark,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",3,"Federal Shipping","(503) 555-9931",59,"Raclette Courdavault",28,4,"5 kg pkg.",55.00,4,"Dairy Products",Cheeses,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06
264,10346,17,36,10346,65,3,1996-11-05,3,65,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,3,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.",3,"Federal Shipping","(503) 555-9931",17,"Alice Mutton",7,6,"20 - 1 kg tins",39.00,6,Meat/Poultry,"Prepared meats",7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343"
265,10346,56,20,10346,65,3,1996-11-05,3,65,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,3,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.",3,"Federal Shipping","(503) 555-9931",56,"Gnocchi di nonna Alice",26,5,"24 - 250 g pkgs.",38.00,5,Grains/Cereals,"Breads, crackers, pasta, and cereal",26,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665"
266,10347,25,10,10347,21,4,1996-11-06,3,21,"Familia Arquibaldo","Aria Cruz","Rua Oros, 92","Sao Paulo",05442-030,Brazil,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",25,"NuNuCa Nuss-Nougat-Creme",11,3,"20 - 450 g glasses",14.00,3,Confections,"Desserts, candies, and sweet breads",11,"Heli Susswaren GmbH and Co. KG","Petra Winkler","Tiergartenstrasse 5",Berlin,10785,Germany,"(010) 9984510"
267,10347,39,50,10347,21,4,1996-11-06,3,21,"Familia Arquibaldo","Aria Cruz","Rua Oros, 92","Sao Paulo",05442-030,Brazil,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",39,"Chartreuse verte",18,1,"750 cc per bottle",18.00,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68"
268,10347,40,4,10347,21,4,1996-11-06,3,21,"Familia Arquibaldo","Aria Cruz","Rua Oros, 92","Sao Paulo",05442-030,Brazil,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",40,"Boston Crab Meat",19,8,"24 - 4 oz tins",18.40,8,Seafood,"Seaweed and fish",19,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267"
269,10347,75,6,10347,21,4,1996-11-06,3,21,"Familia Arquibaldo","Aria Cruz","Rua Oros, 92","Sao Paulo",05442-030,Brazil,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",75,"Rhonbrau Klosterbier",12,1,"24 - 0.5 l bottles",7.75,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755"
279,10352,24,10,10352,28,3,1996-11-12,3,28,"Furia Bacalhau e Frutos do Mar","Lino Rodriguez","Jardim das rosas n. 32",Lisboa,1675,Portugal,3,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.",3,"Federal Shipping","(503) 555-9931",24,"Guarana Fantastica",10,1,"12 - 355 ml cans",4.50,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",10,"Refrescos Americanas LTDA","Carlos Diaz","Av. das Americanas 12.890","Sao Paulo",5442,Brazil,"(11) 555 4640"
280,10352,54,20,10352,28,3,1996-11-12,3,28,"Furia Bacalhau e Frutos do Mar","Lino Rodriguez","Jardim das rosas n. 32",Lisboa,1675,Portugal,3,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.",3,"Federal Shipping","(503) 555-9931",54,Tourtiere,25,6,"16 pies",7.45,6,Meat/Poultry,"Prepared meats",25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022"
281,10353,11,12,10353,59,7,1996-11-13,3,59,"Piccolo und mehr","Georg Pipps","Geislweg 14",Salzburg,5020,Austria,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",3,"Federal Shipping","(503) 555-9931",11,"Queso Cabrales",5,4,"1 kg pkg.",21.00,4,"Dairy Products",Cheeses,5,"Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",Oviedo,33007,Spain,"(98) 598 76 54"
282,10353,38,50,10353,59,7,1996-11-13,3,59,"Piccolo und mehr","Georg Pipps","Geislweg 14",Salzburg,5020,Austria,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",3,"Federal Shipping","(503) 555-9931",38,"Cote de Blaye",18,1,"12 - 75 cl bottles",263.50,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68"
283,10354,1,12,10354,58,8,1996-11-14,3,58,"Pericles Comidas clasicas","Guillermo Fernandez","Calle Dr. Jorge Cash 321","Mexico D.F.",05033,Mexico,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",3,"Federal Shipping","(503) 555-9931",1,Chais,1,1,"10 boxes x 20 bags",18.00,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222"
284,10354,29,4,10354,58,8,1996-11-14,3,58,"Pericles Comidas clasicas","Guillermo Fernandez","Calle Dr. Jorge Cash 321","Mexico D.F.",05033,Mexico,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",3,"Federal Shipping","(503) 555-9931",29,"Thuringer Rostbratwurst",12,6,"50 bags x 30 sausgs.",123.79,6,Meat/Poultry,"Prepared meats",12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755"
296,10359,16,56,10359,72,5,1996-11-21,3,72,"Seven Seas Imports","Hari Kumar","90 Wadhurst Rd.",London,"OX15 4NB",UK,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",3,"Federal Shipping","(503) 555-9931",16,Pavlova,7,3,"32 - 500 g boxes",17.45,3,Confections,"Desserts, candies, and sweet breads",7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343"
297,10359,31,70,10359,72,5,1996-11-21,3,72,"Seven Seas Imports","Hari Kumar","90 Wadhurst Rd.",London,"OX15 4NB",UK,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",3,"Federal Shipping","(503) 555-9931",31,"Gorgonzola Telino",14,4,"12 - 100 g pkgs",12.50,4,"Dairy Products",Cheeses,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323"
298,10359,60,80,10359,72,5,1996-11-21,3,72,"Seven Seas Imports","Hari Kumar","90 Wadhurst Rd.",London,"OX15 4NB",UK,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",3,"Federal Shipping","(503) 555-9931",60,"Camembert Pierrot",28,4,"15 - 300 g rounds",34.00,4,"Dairy Products",Cheeses,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06
299,10360,28,30,10360,7,4,1996-11-22,3,7,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",28,"Rossle Sauerkraut",12,7,"25 - 825 g cans",45.60,7,Produce,"Dried fruit and bean curd",12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755"
300,10360,29,35,10360,7,4,1996-11-22,3,7,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",29,"Thuringer Rostbratwurst",12,6,"50 bags x 30 sausgs.",123.79,6,Meat/Poultry,"Prepared meats",12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755"
301,10360,38,10,10360,7,4,1996-11-22,3,7,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",38,"Cote de Blaye",18,1,"12 - 75 cl bottles",263.50,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68"
302,10360,49,35,10360,7,4,1996-11-22,3,7,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",49,Maxilaku,23,3,"24 - 50 g pkgs.",20.00,3,Confections,"Desserts, candies, and sweet breads",23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956"
303,10360,54,28,10360,7,4,1996-11-22,3,7,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",54,Tourtiere,25,6,"16 pies",7.45,6,Meat/Poultry,"Prepared meats",25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022"
309,10363,31,20,10363,17,4,1996-11-26,3,17,"Drachenblut Delikatessend","Sven Ottlieb","Walserweg 21",Aachen,52066,Germany,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",31,"Gorgonzola Telino",14,4,"12 - 100 g pkgs",12.50,4,"Dairy Products",Cheeses,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323"
310,10363,75,12,10363,17,4,1996-11-26,3,17,"Drachenblut Delikatessend","Sven Ottlieb","Walserweg 21",Aachen,52066,Germany,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",75,"Rhonbrau Klosterbier",12,1,"24 - 0.5 l bottles",7.75,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755"
311,10363,76,12,10363,17,4,1996-11-26,3,17,"Drachenblut Delikatessend","Sven Ottlieb","Walserweg 21",Aachen,52066,Germany,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",76,Lakkalikoori,23,1,"500 ml",18.00,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956"
317,10367,34,36,10367,83,7,1996-11-28,3,83,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",3,"Federal Shipping","(503) 555-9931",34,"Sasquatch Ale",16,1,"24 - 12 oz bottles",14.00,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931"
318,10367,54,18,10367,83,7,1996-11-28,3,83,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",3,"Federal Shipping","(503) 555-9931",54,Tourtiere,25,6,"16 pies",7.45,6,Meat/Poultry,"Prepared meats",25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022"
319,10367,65,15,10367,83,7,1996-11-28,3,83,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",3,"Federal Shipping","(503) 555-9931",65,"Louisiana Fiery Hot Pepper Sauce",2,2,"32 - 8 oz bottles",21.05,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822"
320,10367,77,7,10367,83,7,1996-11-28,3,83,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",3,"Federal Shipping","(503) 555-9931",77,"Original Frankfurter grune Sosse",12,2,"12 boxes",13.00,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755"
335,10373,58,80,10373,37,4,1996-12-05,3,37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",58,"Escargots de Bourgogne",27,8,"24 pieces",13.25,8,Seafood,"Seaweed and fish",27,"Escargots Nouveaux","Marie Delamare","22, rue H. Voiron",Montceau,71300,France,85.57.00.07
336,10373,71,50,10373,37,4,1996-12-05,3,37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931",71,Flotemysost,15,4,"10 - 500 g pkgs.",21.50,4,"Dairy Products",Cheeses,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010
344,10378,71,6,10378,24,5,1996-12-10,3,24,"Folk och fa HB","Maria Larsson","akergatan 24",Bracke,"S-844 67",Sweden,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",3,"Federal Shipping","(503) 555-9931",71,Flotemysost,15,4,"10 - 500 g pkgs.",21.50,4,"Dairy Products",Cheeses,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010
348,10380,30,18,10380,37,8,1996-12-12,3,37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",3,"Federal Shipping","(503) 555-9931",30,"Nord-Ost Matjeshering",13,8,"10 - 200 g glasses",25.89,8,Seafood,"Seaweed and fish",13,"Nord-Ost-Fisch Handelsgesellschaft mbH","Sven Petersen","Frahmredder 112a",Cuxhaven,27478,Germany,"(04721) 8713"
349,10380,53,20,10380,37,8,1996-12-12,3,37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",3,"Federal Shipping","(503) 555-9931",53,"Perth Pasties",24,6,"48 pieces",32.80,6,Meat/Poultry,"Prepared meats",24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914"
